Id	Name	Family	Family Override	Saying	Duration	Difficulty	isFellowship	isOffensive	isUntargeted	IsInstantCast	School.Id	Requires TurnTo
1858	Extinguish All Magic Self	250	250	equindychor	-1	100	False	False	True	False	2	False
1859	Cleanse All Magic Other	250	250	equinhachor	-1	150	False	False	False	False	2	True
1860	Cleanse All Magic Other	250	250	equindychor	-1	150	False	True	False	False	2	True
1861	Cleanse All Magic Other	250	250	equindychor	-1	150	False	True	False	False	2	True
1862	Cleanse All Magic Self	250	250	equinhachor	-1	150	False	False	True	False	2	False
1863	Cleanse All Magic Self	250	250	equindychor	-1	150	False	False	True	False	2	False
1864	Cleanse All Magic Self	250	250	equindychor	-1	150	False	False	True	False	2	False
1865	Devour All Magic Other	250	250	equinhachor	-1	200	False	False	False	False	2	True
1866	Devour All Magic Other	250	250	equindychor	-1	200	False	True	False	False	2	True
1867	Devour All Magic Other	250	250	equindychor	-1	200	False	True	False	False	2	True
1868	Devour All Magic Self	250	250	equinhachor	-1	200	False	False	True	False	2	False
1869	Devour All Magic Self	250	250	equindychor	-1	200	False	False	True	False	2	False
1870	Devour All Magic Self	250	250	equindychor	-1	200	False	False	True	False	2	False
1871	Purge All Magic Other	250	250	equinhachor	-1	250	False	False	False	False	2	True
1872	Purge All Magic Other	250	250	equindychor	-1	250	False	True	False	False	2	True
1873	Purge All Magic Other	250	250	equindychor	-1	250	False	True	False	False	2	True
1874	Purge All Magic Self	250	250	equinhachor	-1	250	False	False	True	False	2	False
1875	Purge All Magic Self	250	250	equindychor	-1	250	False	False	True	False	2	False
1876	Purge All Magic Self	250	250	equindychor	-1	250	False	False	True	False	2	False
1877	Nullify All Magic Other	250	250	equinhachor	-1	300	False	False	False	False	2	True
1878	Nullify All Magic Other	250	250	equindychor	-1	300	False	True	False	False	2	True
1879	Nullify All Magic Other	250	250	equindychor	-1	300	False	True	False	False	2	True
1880	Nullify All Magic Self	250	250	equinhachor	-1	300	False	False	True	False	2	False
1881	Nullify All Magic Self	250	250	equindychor	-1	300	False	False	True	False	2	False
1882	Nullify All Magic Self	250	250	equindychor	-1	300	False	False	True	False	2	False
1883	Evaporate Creature Magic Other	250	250	equinochor	-1	50	False	True	False	False	4	True
1884	Evaporate Creature Magic Other	250	250	equinochor	-1	50	False	True	False	False	4	True
1885	Evaporate Creature Magic Other	250	250	equinochor	-1	50	False	True	False	False	4	True
1886	Evaporate Creature Magic Self	250	250	equinochor	-1	50	False	False	True	False	4	False
1887	Evaporate Creature Magic Self	250	250	equinochor	-1	50	False	False	True	False	4	False
1888	Evaporate Creature Magic Self	250	250	equinochor	-1	50	False	False	True	False	4	False
1889	Extinguish Creature Magic Other	250	250	equinochor	-1	100	False	True	False	False	4	True
1890	Extinguish Creature Magic Other	250	250	equinochor	-1	100	False	True	False	False	4	True
1891	Extinguish Creature Magic Other	250	250	equinochor	-1	100	False	True	False	False	4	True
1892	Extinguish Creature Magic Self	250	250	equinochor	-1	100	False	False	True	False	4	False
1893	Extinguish Creature Magic Self	250	250	equinochor	-1	100	False	False	True	False	4	False
1894	Extinguish Creature Magic Self	250	250	equinochor	-1	100	False	False	True	False	4	False
1895	Cleanse Creature Magic Other	250	250	equinochor	-1	150	False	True	False	False	4	True
1896	Cleanse Creature Magic Other	250	250	equinochor	-1	150	False	True	False	False	4	True
1897	Cleanse Creature Magic Other	250	250	equinochor	-1	150	False	True	False	False	4	True
1898	Cleanse Creature Magic Self	250	250	equinochor	-1	150	False	False	True	False	4	False
1899	Cleanse Creature Magic Self	250	250	equinochor	-1	150	False	False	True	False	4	False
1900	Cleanse Creature Magic Self	250	250	equinochor	-1	150	False	False	True	False	4	False
1901	Devour Creature Magic Other	250	250	equinochor	-1	200	False	True	False	False	4	True
1902	Devour Creature Magic Other	250	250	equinochor	-1	200	False	True	False	False	4	True
1903	Devour Creature Magic Other	250	250	equinochor	-1	200	False	True	False	False	4	True
1904	Devour Creature Magic Self	250	250	equinochor	-1	200	False	False	True	False	4	False
1905	Devour Creature Magic Self	250	250	equinochor	-1	200	False	False	True	False	4	False
1906	Devour Creature Magic Self	250	250	equinochor	-1	200	False	False	True	False	4	False
1907	Purge Creature Magic Other	250	250	equinochor	-1	250	False	True	False	False	4	True
1908	Purge Creature Magic Other	250	250	equinochor	-1	250	False	True	False	False	4	True
1909	Purge Creature Magic Other	250	250	equinochor	-1	250	False	True	False	False	4	True
1910	Purge Creature Magic Self	250	250	equinochor	-1	250	False	False	True	False	4	False
1911	Purge Creature Magic Self	250	250	equinochor	-1	250	False	False	True	False	4	False
1912	Purge Creature Magic Self	250	250	equinochor	-1	250	False	False	True	False	4	False
1913	Nullify Creature Magic Other	250	250	equinochor	-1	300	False	True	False	False	4	True
1914	Nullify Creature Magic Other	250	250	equinochor	-1	300	False	True	False	False	4	True
1915	Nullify Creature Magic Other	250	250	equinochor	-1	300	False	True	False	False	4	True
1916	Nullify Creature Magic Self	250	250	equinochor	-1	300	False	False	True	False	4	False
1917	Nullify Creature Magic Self	250	250	equinochor	-1	300	False	False	True	False	4	False
1918	Nullify Creature Magic Self	250	250	equinochor	-1	300	False	False	True	False	4	False
1919	Evaporate Item Magic	250	250	equinaechor	-1	50	False	True	False	False	3	True
1920	Evaporate Item Magic	250	250	equinaechor	-1	50	False	True	False	False	3	True
1921	Evaporate Item Magic	250	250	equinaechor	-1	50	False	True	False	False	3	True
1922	Evaporate Item Magic	250	250	equinquachor	-1	50	False	False	True	False	3	False
1923	Evaporate Item Magic	250	250	equinaechor	-1	50	False	False	True	False	3	False
1924	Evaporate Item Magic	250	250	equinaechor	-1	50	False	False	True	False	3	False
1925	Extinguish Item Magic	250	250	equinaechor	-1	100	False	True	False	False	3	True
1926	Extinguish Item Magic	250	250	equinaechor	-1	100	False	True	False	False	3	True
1927	Extinguish Item Magic	250	250	equinaechor	-1	100	False	True	False	False	3	True
1928	Extinguish Item Magic	250	250	equinquachor	-1	100	False	False	True	False	3	False
1929	Extinguish Item Magic	250	250	equinaechor	-1	100	False	False	True	False	3	False
1930	Extinguish Item Magic	250	250	equinaechor	-1	100	False	False	True	False	3	False
1931	Cleanse Item Magic	250	250	equinaechor	-1	150	False	True	False	False	3	True
1932	Cleanse Item Magic	250	250	equinaechor	-1	150	False	True	False	False	3	True
1933	Cleanse Item Magic	250	250	equinaechor	-1	150	False	True	False	False	3	True
1934	Cleanse Item Magic	250	250	equinquachor	-1	150	False	False	True	False	3	False
1935	Cleanse Item Magic	250	250	equinaechor	-1	150	False	False	True	False	3	False
1936	Cleanse Item Magic	250	250	equinaechor	-1	150	False	False	True	False	3	False
1937	Devour Item Magic	250	250	equinaechor	-1	200	False	True	False	False	3	True
1938	Devour Item Magic	250	250	equinaechor	-1	200	False	True	False	False	3	True
1939	Devour Item Magic	250	250	equinaechor	-1	200	False	True	False	False	3	True
1940	Devour Item Magic	250	250	equinquachor	-1	200	False	False	True	False	3	False
1941	Devour Item Magic	250	250	equinaechor	-1	200	False	False	True	False	3	False
1942	Devour Item Magic	250	250	equinaechor	-1	200	False	False	True	False	3	False
1943	Purge Item Magic	250	250	equinaechor	-1	250	False	True	False	False	3	True
1944	Purge Item Magic	250	250	equinaechor	-1	250	False	True	False	False	3	True
1945	Purge Item Magic	250	250	equinaechor	-1	250	False	True	False	False	3	True
1946	Purge Item Magic	250	250	equinquachor	-1	250	False	False	True	False	3	False
1947	Purge Item Magic	250	250	equinaechor	-1	250	False	False	True	False	3	False
1948	Purge Item Magic	250	250	equinaechor	-1	250	False	False	True	False	3	False
1949	Nullify Item Magic	250	250	equinaechor	-1	300	False	True	False	False	3	True
1950	Nullify Item Magic	250	250	equinaechor	-1	300	False	True	False	False	3	True
1951	Nullify Item Magic	250	250	equinaechor	-1	300	False	True	False	False	3	True
1952	Nullify Item Magic	250	250	equinquachor	-1	300	False	False	True	False	3	False
1953	Nullify Item Magic	250	250	equinaechor	-1	300	False	False	True	False	3	False
1954	Nullify Item Magic	250	250	equinaechor	-1	300	False	False	True	False	3	False
1955	Evaporate Life Magic Other	250	250	equinzhachor	-1	50	False	True	False	False	2	True
1956	Evaporate Life Magic Other	250	250	equinzhachor	-1	50	False	True	False	False	2	True
1957	Evaporate Life Magic Other	250	250	equinzhachor	-1	50	False	True	False	False	2	True
1958	Evaporate Life Magic Self	250	250	equinzhachor	-1	50	False	False	True	False	2	False
1959	Evaporate Life Magic Self	250	250	equinzhachor	-1	50	False	False	True	False	2	False
1960	Evaporate Life Magic Self	250	250	equinzhachor	-1	50	False	False	True	False	2	False
1961	Extinguish Life Magic Other	250	250	equinzhachor	-1	100	False	True	False	False	2	True
1962	Extinguish Life Magic Other	250	250	equinzhachor	-1	100	False	True	False	False	2	True
1963	Extinguish Life Magic Other	250	250	equinzhachor	-1	100	False	True	False	False	2	True
1964	Extinguish Life Magic Self	250	250	equinzhachor	-1	100	False	False	True	False	2	False
1965	Extinguish Life Magic Self	250	250	equinzhachor	-1	100	False	False	True	False	2	False
1966	Extinguish Life Magic Self	250	250	equinzhachor	-1	100	False	False	True	False	2	False
1967	Cleanse Life Magic Other	250	250	equinzhachor	-1	150	False	True	False	False	2	True
1968	Cleanse Life Magic Other	250	250	equinzhachor	-1	150	False	True	False	False	2	True
1969	Cleanse Life Magic Other	250	250	equinzhachor	-1	150	False	True	False	False	2	True
1970	Cleanse Life Magic Self	250	250	equinzhachor	-1	150	False	False	True	False	2	False
1971	Cleanse Life Magic Self	250	250	equinzhachor	-1	150	False	False	True	False	2	False
1972	Cleanse Life Magic Self	250	250	equinzhachor	-1	150	False	False	True	False	2	False
1973	Devour Life Magic Other	250	250	equinzhachor	-1	200	False	True	False	False	2	True
1974	Devour Life Magic Other	250	250	equinzhachor	-1	200	False	True	False	False	2	True
1975	Devour Life Magic Other	250	250	equinzhachor	-1	200	False	True	False	False	2	True
1976	Devour Life Magic Self	250	250	equinzhachor	-1	200	False	False	True	False	2	False
1977	Devour Life Magic Self	250	250	equinzhachor	-1	200	False	False	True	False	2	False
1978	Devour Life Magic Self	250	250	equinzhachor	-1	200	False	False	True	False	2	False
1979	Purge Life Magic Other	250	250	equinzhachor	-1	250	False	True	False	False	2	True
1980	Purge Life Magic Other	250	250	equinzhachor	-1	250	False	True	False	False	2	True
1981	Purge Life Magic Other	250	250	equinzhachor	-1	250	False	True	False	False	2	True
1982	Purge Life Magic Self	250	250	equinzhachor	-1	250	False	False	True	False	2	False
1983	Purge Life Magic Self	250	250	equinzhachor	-1	250	False	False	True	False	2	False
1984	Purge Life Magic Self	250	250	equinzhachor	-1	250	False	False	True	False	2	False
1985	Nullify Life Magic Other	250	250	equinzhachor	-1	300	False	True	False	False	2	True
1986	Nullify Life Magic Other	250	250	equinzhachor	-1	300	False	True	False	False	2	True
1987	Nullify Life Magic Other	250	250	equinzhachor	-1	300	False	True	False	False	2	True
1988	Nullify Life Magic Self	250	250	equinzhachor	-1	300	False	False	True	False	2	False
1989	Nullify Life Magic Self	250	250	equinzhachor	-1	300	False	False	True	False	2	False
1990	Nullify Life Magic Self	250	250	equinzhachor	-1	300	False	False	True	False	2	False
1991	Mana Blight	84	84	equinzhaloi	-1	275	False	True	False	False	2	True
1992	Camping Mastery	221	221	malareachor	300	1	False	False	False	True	4	True
1993	Camping Ineptitude	220	220	equineachor	300	1	False	False	False	True	4	True
1994	Aura of Wound Twister	154	154	malaraeril	1020	250	False	False	False	False	3	True
1995	Aura of Alacrity	158	158	malaraetak	360	50	False	True	False	False	3	True
1996	Aura of Soul Hunter	152	152	malaraereth	600	150	False	False	False	False	3	True
1997	Life Giver	279	279	careth	510	15	False	False	True	True	2	False
1998	Stamina Giver	281	281	careth	510	15	False	False	True	True	2	False
1999	Mana Giver	283	283	careth	510	15	False	False	True	True	2	False
2000	Portal Sending	214	214	thi	-1	125	False	False	False	False	3	True
2001	Portal Sending	214	214	thi	-1	125	False	False	False	False	3	True
2002	Portal Sending	214	214	thi	-1	125	False	False	False	False	3	True
2003	Warrior's Lesser Vitality	273	273	reth	510	240	False	False	True	True	2	False
2004	Warrior's Vitality	273	273	reth	510	245	False	False	True	True	2	False
2005	Warrior's Greater Vitality	273	273	reth	510	250	False	False	True	True	2	False
2006	Warrior's Ultimate Vitality	273	273	reth	510	260	False	False	True	True	2	False
2007	Warrior's Lesser Vigor	275	275	reth	510	240	False	False	True	True	2	False
2008	Warrior's Vigor	275	275	reth	510	245	False	False	True	True	2	False
2009	Warrior's Greater Vigor	275	275	reth	510	250	False	False	True	True	2	False
2010	Warrior's Ultimate Vigor	275	275	reth	510	260	False	False	True	True	2	False
2011	Wizard's Lesser Intellect	277	277	reth	510	240	False	False	True	True	2	False
2012	Wizard's Intellect	277	277	reth	510	245	False	False	True	True	2	False
2013	Wizard's Greater Intellect	277	277	reth	510	250	False	False	True	True	2	False
2014	Wizard's Ultimate Intellect	277	277	reth	510	260	False	False	True	True	2	False
2015	Aerfalle's Ward	160	160	qua	1020	295	False	False	False	False	3	True
2016	Impulse	283	283		10800	100	False	False	True	True	2	False
2017	Bunny Smite	80	80	zhapaj	-1	1	False	False	False	True	2	True
2018	Tormenter of Flesh	80	80	zhapaj	-1	1	False	False	False	True	2	True
2019	The sundering of the crystal	223	223	volaevolaequavolaevolae	-1	200	False	True	False	False	1	False
2020	Recall Asmolum 1	214	214	thithithithi	-1	125	False	False	True	False	3	False
2021	Thaumaturgic Shroud	91	91	loiloiloi	-1	350	False	True	False	False	2	True
2022	Soul Shroud	87	87	feazhfeazhfeazh	-1	350	False	True	False	False	2	True
2023	Recall the Sanctuary	214	214	shurovsith	-1	200	False	False	True	False	3	False
2024	Recall Asmolum 2	214	214	thithithi	-1	125	False	False	True	False	3	False
2025	RecallAsmolum 3	214	214	thithithi	-1	125	False	False	True	False	3	False
2026	Nerve Burn	89	89	zhazhazha	-1	350	False	True	False	False	2	True
2027	Martyr	88	88	puishpaj	-1	250	False	False	False	False	2	True
2028	The Path to Kelderam's Ward	203	203		60	200	False	False	True	False	3	False
2029	Stamina Blight	82	82	equinequinequin	-1	275	False	True	False	False	2	True
2030	Flaming Blaze	122	122		-1	250	False	True	False	False	1	True
2031	Steel Thorns	122	122		-1	250	False	True	False	False	1	True
2032	Electric Blaze	122	122		-1	250	False	True	False	False	1	True
2033	Acidic Spray	122	122		-1	250	False	True	False	False	1	True
2034	Exploding Fury	135	135	tugakquaguz	-1	275	False	True	False	False	1	True
2035	Electric Discharge	120	120		-1	250	False	True	False	False	1	True
2036	Fuming Acid	117	117		-1	250	False	True	False	False	1	True
2037	Flaming Irruption	121	121		-1	250	False	True	False	False	1	True
2038	Exploding Ice	135	135	quaguz	-1	275	False	True	False	False	1	True
2039	Sparking Fury	134	134		-1	275	False	True	False	False	1	True
2040	The Path to Kelderam's Ward	203	203		60	200	False	False	True	False	3	False
2041	Aerlinthe Recall	214	214	shurovthiloi	-1	150	False	False	True	False	3	False
2042	Demon's Tongues	233	233		-1	200	False	False	False	False	1	False
2043	Weight of Eternity	2	2		60	500	False	False	False	False	4	True
2044	Item Befoulment	46	46		400	275	False	False	False	False	4	True
2045	Demon Fists	237	237		-1	320	False	False	False	False	1	True
2046	Portal to Teth	214	214		-1	125	False	False	False	False	3	True
2047	Demonskin	115	115		1020	900	False	False	False	False	2	True
2048	Boon of the Demon	41	41		1020	250	False	False	False	False	4	True
2049	Bile of the Hopeslayer	154	154		1020	250	False	False	False	False	3	True
2050	Young Love	67	67		-1	1	False	False	True	True	2	False
2051	Young Love	67	67		-1	1	False	False	True	True	2	False
2052	Executor's Boon	115	115	helkasquasith	3600	300	False	False	False	False	2	True
2053	Executor's Blessing	115	115	helkasquasith	3600	300	False	False	True	True	2	False
2054	Synaptic Misfire	10	10	equincaril	240	325	False	True	False	False	4	True
